,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1203,1215,1190,1215,1190,1176,1144,1203,1226,1215,1190,1215,1215,1203,1190,1190,1226,1190,1190,1215,1190,1176,1176,1190,1215,1215,1203,1144,1226,1190,1215,1237,1203,1203,1203,1215,1215,1176,1203,1176,1237,1215,1176,1215,1176,1215,1215,1215,1215,1237,1203,1190,1215,1226,1215,1176,1190,1176,1237,1176,1203,1203,1190,1203,1203,1203,1203,1203,1215,1190,1226,1203,1226,1226,1226,1237,1226,1190,1215,1215,1215,1176,1190,1144,1176,1203,1190,1203,1203,1203,1190,1190,1190,1203,1190,1203,1226,1190,1176,1190,1215,1176,1215,1190,1215,1203,1215,1237,1237,1215,1215,1190,1203,1190,1203,1203,1226,1226,1215,1226,1226,1247,1226,1226,1203,1265,1256,1203,1215,1203,1237,1265,1265,1215,1237,1274,1226,1265,1226,1215,1274,1256,1237,1265,1226,1247,1247,1203,1237,1226,1282,1226,1247,1226,1237,1237,1265,1226,1247,1237,1215,1256,1247,1176,1226,1226,1226,1226,1237,1237,1226,1203,1215,1226,1215,1226,1215,1190,1203,1203,1226,1237,1226,1215,1226,1226,1215,1215,1215,1190,1215,1203,1190,1203,1203,1237,1190,1203,1176,1203,1190
1,1190,1215,1190,1190,1215,1176,1190,1215,1215,1226,1215,1226,1215,1144,1190,1215,1203,1176,1203,1215,1226,1125,1190,1215,1215,1190,1215,1203,1176,1190,1226,1190,1190,1203,1203,1215,1215,1215,1203,1237,1215,1203,1203,1203,1203,1203,1190,1190,1190,1237,1190,1237,1203,1203,1203,1176,1215,1237,1226,1215,1203,1215,1203,1215,1125,1190,1190,1190,1203,1190,1215,1226,1190,1190,1215,1215,1176,1190,1144,1215,1256,1190,1144,1237,1203,1190,1203,1190,1215,1176,1176,1125,1203,1203,1215,1226,1203,1203,1203,1190,1247,1176,1215,1215,1215,1237,1190,1215,1203,1176,1237,1203,1247,1215,1215,1237,1237,1203,1190,1215,1226,1247,1256,1247,1256,1256,1226,1256,1215,1237,1203,1215,1237,1226,1226,1256,1247,1215,1215,1265,1237,1215,1203,1247,1256,1237,1247,1256,1247,1237,1237,1256,1265,1256,1203,1256,1290,1237,1282,1237,1256,1215,1203,1256,1247,1215,1247,1203,1226,1237,1237,1237,1256,1237,1226,1237,1215,1215,1226,1226,1203,1237,1237,1215,1256,1237,1203,1215,1215,1215,1203,1203,1203,1203,1203,1190,1190,1265,1190,1203,1215
2,1215,1203,1176,1144,1215,1190,1215,1176,1203,1215,1215,1203,1215,1176,1190,1237,1203,1190,1203,1215,1237,1125,1190,1215,1190,1144,1203,1203,1190,1190,1226,1226,1237,1190,1190,1203,1215,1203,1215,1215,1203,1215,1190,1215,1203,1237,1203,1203,1190,1190,1237,1226,1215,1144,1190,1190,1215,1215,1203,1237,1203,1226,1215,1226,1226,1190,1176,1203,1176,1215,1203,1215,1203,1203,1226,1237,1203,1125,1144,1226,1215,1226,1203,1215,1190,1237,1215,1237,1226,1190,1176,1190,1215,1226,1226,1203,1215,1203,1203,1203,1203,1190,1203,1226,1215,1215,1215,1203,1215,1190,1203,1226,1203,1203,1237,1226,1256,1190,1215,1247,1190,1215,1203,1215,1203,1256,1226,1215,1247,1226,1237,1237,1237,1226,1256,1237,1256,1247,1274,1247,1247,1215,1247,1237,1237,1256,1247,1215,1265,1274,1274,1215,1247,1247,1256,1256,1290,1247,1247,1265,1215,1215,1215,1247,1237,1237,1247,1226,1237,1256,1226,1256,1237,1237,1215,1215,1247,1215,1237,1215,1226,1190,1256,1203,1247,1237,1226,1226,1215,1215,1226,1226,1215,1215,1215,1226,1144,1215,1190,1190,1176
3,1203,1190,1203,1203,1215,1176,1176,1215,1190,1190,1215,1190,1176,1176,1215,1125,1190,1190,1190,1215,1226,1176,1190,1190,1226,1203,1215,1203,1190,1190,1237,1203,1226,1215,1176,1226,1190,1190,1190,1203,1190,1203,1203,1226,1215,1215,1144,1226,1144,1190,1203,1190,1215,1203,1226,1144,1144,1215,1190,1144,1203,1203,1190,1203,1144,1203,1237,1176,1215,1203,1226,1215,1226,1203,1215,1226,1176,1190,1203,1226,1215,1144,1125,1190,1190,1215,1190,1226,1237,1203,1176,1125,1215,1190,1215,1176,1215,1215,1176,1215,1203,1176,1215,1203,1203,1226,1203,1226,1215,1190,1215,1215,1203,1226,1203,1190,1203,1215,1265,1247,1226,1215,1203,1203,1215,1215,1274,1215,1226,1226,1203,1237,1256,1215,1226,1265,1237,1237,1256,1237,1226,1215,1247,1247,1247,1203,1247,1247,1256,1274,1265,1256,1256,1274,1237,1247,1256,1265,1247,1247,1215,1226,1215,1256,1237,1215,1190,1226,1265,1226,1226,1226,1256,1237,1237,1215,1215,1203,1237,1215,1237,1215,1226,1226,1237,1226,1247,1215,1190,1144,1203,1203,1190,1190,1215,1190,1215,1203,1176,1226,1176
4,1215,1215,1203,1190,1176,1125,1203,1226,1190,1226,1190,1215,1226,1226,1176,1215,1215,1203,1203,1226,1190,1144,1176,1190,1190,1190,1215,1176,1190,1226,1203,1215,1226,1215,1215,1215,1190,1203,1215,1203,1226,1203,1176,1190,1190,1215,1190,1215,1125,1226,1203,1190,1226,1176,1215,1203,1203,1190,1190,1176,1176,1215,1144,1237,1176,1190,1226,1215,1190,1176,1190,1226,1203,1226,1215,1190,1176,1144,1215,1190,1215,1215,1125,1203,1215,1215,1226,1215,1226,1203,1203,1215,1215,1190,1215,1203,1203,1215,1144,1247,1203,1190,1215,1215,1190,1247,1190,1190,1215,1190,1226,1203,1237,1215,1215,1247,1247,1226,1190,1256,1203,1247,1237,1237,1215,1256,1226,1274,1256,1203,1215,1237,1247,1237,1237,1274,1274,1265,1215,1237,1237,1226,1247,1274,1226,1247,1215,1226,1247,1256,1274,1247,1256,1237,1265,1256,1290,1237,1274,1265,1203,1226,1274,1265,1237,1226,1203,1226,1215,1256,1237,1226,1215,1226,1226,1215,1237,1215,1256,1203,1226,1215,1237,1237,1226,1215,1203,1203,1226,1237,1226,1190,1190,1190,1215,1176,1215,1215,1203,1190,1290
5,1144,1203,1190,1203,1215,1144,1190,1215,1203,1237,1203,1203,1190,1215,1203,1215,1215,1215,1190,1190,1215,0,1176,1215,1215,1190,1176,1190,1215,1190,1226,1226,1203,1215,1144,1144,1190,1176,1190,1226,1190,1215,1125,1226,1203,1203,1190,1203,1190,1203,1226,1203,1203,1190,1190,1190,1203,1203,1215,1203,1176,1215,1190,1215,1203,1215,1190,1215,1215,1215,1226,1237,1203,1215,1237,1215,1176,1203,1125,1215,1215,1176,1215,1215,1176,1256,1215,1215,1226,1215,1144,1190,1226,1176,1226,1190,1176,1203,1190,1247,1237,1176,1215,1215,1226,1237,1203,1215,1215,1215,1226,1215,1226,1190,1215,1237,1237,1247,1226,1256,1203,1237,1215,1226,1237,1226,1247,1247,1215,1215,1265,1247,1215,1226,1237,1256,1247,1215,1237,1237,1256,1203,1256,1265,1237,1256,1226,1226,1237,1282,1247,1282,1247,1247,1274,1256,1256,1265,1274,1274,1226,1226,1215,1237,1256,1215,1237,1190,1226,1237,1215,1226,1226,1226,1215,1226,1203,1190,1226,1226,1203,1203,1237,1215,1215,1203,1203,1237,1215,1247,1226,1215,1215,1190,1176,1226,1215,1215,1215,1190,1203
6,1203,1203,1176,1215,1203,1190,1176,1215,1203,1215,1190,1203,1190,1203,1190,1215,1203,1215,1215,1237,1190,1203,1190,1215,1190,1190,1215,1190,1176,1190,1215,1190,1215,1215,1190,1203,1144,1190,1215,1215,1176,1203,1125,1215,1176,1190,1144,1125,1203,1190,1203,1215,1203,1176,1226,1203,1190,1215,1203,1237,1203,1190,1176,1215,1190,1215,1190,1176,1203,1203,1190,1203,1190,1203,1203,1203,1190,1215,1125,1190,1215,1176,1190,1215,1203,1176,1190,1226,1215,1203,1144,1190,1190,1203,1215,1215,1215,1176,1203,1237,1215,1176,1215,1215,1215,1215,1215,1215,1247,1203,1215,1203,1215,1215,1226,1226,1237,1265,1237,1226,1203,1247,1226,1226,1215,1226,1226,1203,1203,1237,1226,1256,1274,1215,1265,1256,1256,1237,1237,1256,1237,1237,1256,1282,1226,1297,1237,1274,1256,1304,1256,1265,1256,1256,1256,1274,1247,1274,1237,1256,1256,1237,1237,1247,1237,1203,1226,1215,1226,1256,1203,1215,1237,1237,1203,1190,1247,1190,1215,1215,1256,1215,1226,1226,1215,1215,1226,1203,1226,1215,1215,1215,1203,1203,1247,1190,1215,1203,1176,1215,1203
7,1237,1215,1176,1215,1203,1125,1144,1176,1226,1176,1226,1215,1215,1144,1176,1215,1226,1215,1190,1226,1190,1125,1203,1203,1237,1190,1203,1203,1203,1176,1226,1215,1215,1203,1237,1203,1226,1176,1203,1215,1226,1215,1176,1203,1176,1203,1190,1190,1237,1215,1190,1215,1203,1215,1203,1176,1176,1203,1237,1237,1215,1215,1215,1237,1215,1215,1226,1190,1190,1176,1203,1203,1226,1190,1237,1215,1176,1203,1237,1215,1226,1226,1176,1215,1215,1215,1190,1226,1215,1237,1176,1226,1203,1226,1215,1215,1203,1226,1215,1256,1237,1226,1237,1203,1215,1226,1215,1226,1247,1226,1226,1237,1203,1215,1247,1256,1247,1247,1226,1256,1215,1237,1226,1237,1226,1265,1226,1256,1237,1247,1203,1274,1265,1274,1237,1247,1274,1237,1237,1237,1247,1274,1265,1274,1265,1282,1237,1247,1237,1256,1265,1265,1247,1274,1274,1265,1256,1256,1256,1256,1237,1256,1247,1256,1226,1247,1203,1247,1247,1237,1256,1237,1237,1247,1226,1237,1237,1237,1247,1237,1237,1226,1226,1226,1237,1237,1226,1256,1237,1247,1237,1226,1203,1203,1226,1203,1215,1226,1237,1203,1226
8,1215,1226,1190,1190,1215,1190,1215,1203,1203,1215,1215,1215,1203,1226,1203,1226,1215,1190,1144,1215,1226,1103,1215,1190,1226,1215,1215,1203,1144,1190,1237,1237,1203,1215,1190,1190,1190,1203,1203,1247,1237,1203,1190,1237,1190,1226,1190,1215,1215,1203,1215,1203,1190,1226,1203,1190,1215,1190,1226,1215,1203,1203,1215,1226,1237,1247,1176,1190,1215,1203,1190,1203,1190,1203,1226,1203,1190,1215,1176,1226,1190,1176,1215,1215,1190,1226,1215,1215,1226,1226,1203,1215,1226,1226,1237,1203,1190,1203,1203,1256,1237,1144,1247,1203,1215,1203,1226,1203,1247,1215,1226,1215,1256,1203,1226,1256,1215,1237,1226,1274,1237,1215,1226,1215,1237,1237,1237,1215,1215,1247,1237,1247,1247,1237,1226,1282,1256,1256,1256,1237,1265,1290,1265,1290,1290,1237,1256,1237,1290,1274,1304,1274,1311,1274,1256,1256,1297,1265,1290,1256,1256,1237,1256,1237,1226,1247,1215,1237,1237,1256,1247,1237,1215,1237,1256,1237,1226,1247,1237,1265,1190,1203,1247,1237,1203,1237,1226,1226,1226,1215,1215,1215,1190,1215,1247,1176,1176,1215,1203,1215,1247
9,1176,1144,1190,1176,1190,1125,1203,1215,1215,1226,1190,1237,1144,1203,1190,1203,1176,1190,1215,1190,1203,0,1237,1215,1190,1215,1203,1176,1125,1176,1226,1215,1203,1203,1161,1144,1176,1176,1190,1215,1176,1190,1203,1203,1190,1226,1226,1215,1190,1215,1190,1215,1190,1190,1203,1190,1144,1190,1215,1203,1176,1215,1203,1215,1203,1215,1190,1190,1215,1203,1215,1203,1176,1215,1247,1203,1176,1190,1190,1203,1215,1190,1176,1203,1226,1226,1215,1215,1237,1125,1144,1144,1203,1203,1215,1176,1226,1226,1203,1247,1215,1215,1215,1237,1237,1203,1190,1203,1265,1237,1237,1215,1203,1215,1256,1226,1247,1265,1237,1226,1237,1265,1237,1247,1215,1247,1237,1256,1247,1215,1203,1274,1256,1237,1203,1282,1237,1274,1237,1274,1256,1247,1290,1297,1274,1274,1265,1265,1256,1237,1256,1215,1274,1237,1226,1256,1274,1226,1256,1265,1274,1237,1274,1203,1256,1274,1203,1215,1237,1226,1226,1226,1215,1190,1226,1203,1190,1176,1203,1226,1247,1226,1237,1215,1215,1215,1203,1203,1237,1215,1226,1226,1203,1203,1215,1203,1190,1226,1144,1190,1215
