1204,1204,1157,1217,1204,1204,1189,1189,1217,1204,1189,1217,1217,1189,1157,1157,1229,1204,1157,1204,1204,1137,1189,1217,1217,1204,1217,1157,1204,1189,1204,1204,1204,1204,1204,1189,1189,1157,1204,1204,1217,1204,1137,1189,1157,1229,1204,1217,1204,1204,1204,1189,1204,1217,1217,1204,1189,1204,1240,1204,1157,1189,1189,1217,1204,1189,1189,1217,1204,1157,1204,1204,1204,1217,1240,1217,1204,1204,1189,1204,1204,1217,1157,1189,1204,1217,1189,1217,1204,1189,1189,1157,1217,1204,1204,1204,1217,1189,1157,1217,1204,1137,1217,1189,1157,1204,1189,1217,1217,1217,1217,1204,1204,1189,1204,1217,1229,1240,1229,1229,1229,1240,1251,1251,1217,1251,1288,1251,1251,1261,1217,1251,1271,1229,1251,1251,1251,1251,1271,1271,1271,1251,1229,1280,1229,1229,1240,1204,1229,1251,1271,1240,1271,1251,1229,1271,1261,1251,1240,1240,1229,1240,1251,1204,1251,1240,1240,1240,1229,1251,1217,1251,1251,1229,1229,1189,1251,1189,1217,1204,1217,1229,1217,1204,1204,1217,1189,1204,1217,1204,1229,1157,1189,1217,1217,1217,1137,1217,1174,1204,1204
1204,1174,1189,1157,1204,1137,1204,1217,1217,1217,1217,1240,1229,1174,1157,1189,1204,1204,1189,1204,1229,1137,1204,1204,1217,1174,1189,1157,1189,1157,1229,1204,1204,1204,1189,1204,1204,1204,1217,1189,1217,1204,1137,1204,1137,1204,1204,1157,1204,1240,1204,1204,1157,1204,1217,1204,1204,1229,1229,1204,1157,1204,1157,1157,1157,1137,1157,1217,1204,1189,1189,1217,1174,1157,1217,1189,1157,1189,1137,1204,1229,1204,1189,1204,1204,1204,1204,1189,1204,1189,1137,1217,1204,1217,1204,1204,1157,1204,1189,1189,1204,1137,1204,1204,1189,1217,1189,1204,1251,1204,1229,1204,1240,1204,1204,1261,1251,1217,1217,1229,1229,1271,1261,1261,1271,1261,1261,1240,1204,1271,1217,1271,1251,1251,1251,1261,1271,1251,1240,1280,1261,1229,1240,1261,1229,1229,1261,1240,1229,1251,1271,1240,1271,1251,1229,1240,1251,1251,1261,1251,1261,1217,1240,1261,1251,1240,1229,1217,1251,1229,1240,1229,1251,1261,1251,1251,1229,1204,1229,1204,1217,1204,1204,1157,1229,1217,1229,1204,1229,1189,1204,1204,1189,1189,1204,1204,1204,1240,1157,1174,1157
1204,1174,1174,1174,1204,1137,1204,1174,1204,1217,1204,1204,1189,1137,1189,1204,1229,1204,1174,1189,1217,1137,1204,1204,1174,1174,1189,1189,1137,1137,1204,1204,1217,1189,1189,1189,1229,1189,1204,1174,1204,1204,1137,1217,1137,1217,1189,1204,1157,1189,1229,1204,1157,1174,1189,1189,1204,1217,1217,1157,1174,1217,1189,1217,1189,1204,1174,1204,1174,1204,1189,1189,1189,1217,1217,1229,1189,1174,1115,1204,1204,1217,1204,1204,1204,1204,1189,1217,1229,1137,1157,1115,1217,1204,1229,1157,1174,1217,1174,1204,1204,1174,1204,1174,1204,1189,1174,1217,1204,1189,1204,1204,1240,1229,1217,1240,1261,1217,1229,1261,1204,1229,1229,1217,1240,1251,1251,1229,1251,1271,1229,1251,1251,1251,1261,1271,1261,1288,1288,1271,1251,1251,1229,1280,1217,1229,1240,1217,1251,1280,1251,1204,1229,1261,1251,1251,1280,1271,1261,1261,1204,1204,1251,1229,1261,1240,1240,1229,1229,1251,1229,1261,1240,1229,1217,1204,1240,1204,1217,1204,1204,1217,1204,1137,1217,1217,1204,1204,1204,1157,1217,1204,1174,1189,1204,1189,1174,1217,1174,1204,1189
1204,1189,1157,1189,1217,1204,1137,1204,1189,1217,1204,1217,1204,1204,1189,1157,1189,1204,1157,1217,1217,1157,1157,1204,1204,1174,1229,1137,1157,1157,1251,1204,1204,1217,1189,1229,1189,1204,1189,1204,1189,1204,1204,1204,1157,1217,1157,1204,1204,1189,1204,1217,1204,1204,1217,1189,1204,1189,1217,1157,1174,1204,1137,1204,1157,1189,1229,1217,1157,1204,1229,1174,1204,1204,1240,1204,1204,1157,1217,1217,1217,1204,1157,1204,1204,1217,1204,1204,1240,1229,1157,1157,1229,1204,1204,1189,1229,1189,1189,1217,1204,1137,1229,1204,1189,1217,1204,1204,1229,1157,1229,1217,1229,1240,1204,1217,1240,1229,1229,1251,1229,1229,1261,1229,1261,1251,1288,1217,1251,1251,1261,1261,1271,1251,1261,1297,1288,1240,1288,1261,1240,1229,1251,1280,1240,1229,1229,1240,1240,1261,1288,1229,1240,1297,1229,1271,1305,1280,1240,1240,1229,1229,1217,1240,1261,1240,1229,1251,1240,1229,1240,1251,1240,1217,1229,1217,1229,1217,1229,1204,1217,1204,1204,1217,1229,1204,1229,1204,1204,1189,1217,1189,1204,1204,1217,1204,1204,1204,1189,1217,1217
1204,1174,1157,1204,1189,1157,1137,1204,1189,1229,1189,1217,1189,1229,1174,1189,1204,1189,1157,1189,1204,1157,1189,1204,1174,1189,1229,1137,1157,1204,1204,1204,1229,1157,1204,1189,1189,1189,1217,1229,1229,1189,1157,1217,1189,1204,1157,1189,1157,1217,1217,1204,1204,1189,1204,1137,1204,1204,1204,1189,1157,1204,1157,1229,1137,1189,1204,1204,1189,1189,1229,1217,1204,1217,1204,1189,1157,1157,1157,1157,1217,1204,1157,1157,1204,1229,1217,1204,1217,1189,1204,1157,1217,1217,1204,1137,1189,1204,1157,1217,1157,1204,1204,1204,1189,1204,1204,1157,1217,1157,1229,1204,1229,1204,1240,1229,1251,1229,1204,1240,1240,1251,1251,1229,1229,1271,1240,1240,1280,1217,1229,1271,1280,1240,1261,1271,1288,1261,1251,1251,1261,1229,1240,1288,1271,1240,1217,1217,1261,1261,1288,1217,1271,1217,1240,1229,1280,1229,1271,1261,1229,1217,1280,1271,1229,1251,1229,1229,1229,1240,1204,1229,1217,1229,1217,1240,1251,1261,1229,1217,1217,1204,1229,1229,1204,1204,1137,1204,1217,1204,1217,1204,1157,1204,1217,1217,1217,1217,1189,1204,1271
1189,1157,1204,1204,1204,1137,1189,1204,1204,1217,1204,1204,1189,1204,1204,1217,1189,1204,1157,1217,1204,1157,1137,1229,1204,1189,1157,1217,1204,1157,1217,1229,1204,1189,1137,1189,1204,1157,1157,1204,1204,1189,1157,1217,1157,1189,1157,1157,1204,1217,1204,1204,1204,1189,1189,1137,1189,1217,1204,1204,1137,1189,1157,1204,1189,1204,1204,1189,1204,1189,1204,1229,1217,1217,1240,1189,1189,1204,1157,1189,1204,1157,1217,1204,1204,1229,1204,1204,1204,1189,1189,1204,1229,1157,1217,1189,1189,1204,1189,1229,1217,1137,1217,1204,1189,1204,1189,1204,1204,1189,1204,1217,1229,1157,1240,1251,1229,1251,1204,1271,1229,1251,1240,1251,1261,1271,1261,1240,1271,1271,1305,1271,1240,1271,1240,1251,1261,1240,1240,1251,1280,1229,1271,1288,1229,1251,1251,1217,1240,1271,1251,1240,1240,1251,1271,1271,1251,1251,1251,1261,1251,1229,1229,1251,1261,1229,1229,1229,1229,1229,1229,1229,1229,1251,1229,1217,1217,1217,1240,1251,1204,1217,1229,1204,1204,1204,1137,1229,1204,1240,1204,1204,1189,1204,1189,1229,1217,1217,1189,1204,1189
1204,1189,1157,1204,1189,1137,1204,1229,1204,1229,1217,1229,1157,1189,1189,1217,1204,1204,1189,1204,1204,1137,1157,1189,1204,1189,1204,1157,1137,1189,1204,1204,1204,1229,1157,1204,1157,1157,1204,1204,1204,1204,1137,1189,1157,1204,1189,1189,1217,1204,1204,1189,1204,1137,1189,1204,1189,1189,1204,1217,1229,1217,1157,1204,1189,1189,1204,1189,1189,1204,1189,1204,1204,1157,1229,1204,1157,1204,1157,1204,1229,1189,1174,1229,1204,1204,1204,1229,1204,1204,1137,1204,1204,1189,1204,1217,1204,1189,1157,1240,1189,1137,1217,1217,1204,1217,1217,1204,1204,1204,1189,1157,1229,1217,1204,1217,1240,1240,1240,1229,1217,1251,1271,1229,1240,1271,1271,1229,1271,1280,1229,1261,1280,1261,1251,1240,1288,1280,1251,1288,1261,1280,1240,1271,1217,1251,1251,1251,1240,1271,1251,1280,1288,1217,1240,1240,1251,1271,1240,1261,1251,1240,1240,1280,1251,1217,1251,1229,1229,1271,1217,1204,1229,1240,1204,1204,1251,1204,1217,1229,1229,1204,1229,1204,1217,1204,1204,1189,1229,1204,1204,1217,1204,1229,1240,1217,1204,1217,1204,1204,1189
1217,1174,1157,1189,1204,1137,1137,1157,1204,1157,1189,1204,1217,1157,1137,1189,1229,1204,1157,1217,1204,1157,1189,1217,1217,1204,1217,1217,1189,1157,1217,1217,1229,1157,1157,1157,1204,1157,1204,1217,1204,1204,1157,1204,1157,1157,1189,1204,1217,1251,1189,1189,1204,1189,1204,1137,1204,1204,1217,1229,1204,1217,1204,1229,1204,1204,1204,1204,1204,1189,1204,1174,1217,1189,1229,1217,1204,1157,1137,1229,1217,1240,1137,1204,1217,1189,1189,1217,1240,1217,1189,1204,1189,1189,1217,1217,1189,1157,1157,1240,1229,1189,1229,1217,1204,1229,1189,1229,1229,1217,1217,1217,1204,1217,1240,1229,1251,1217,1189,1240,1240,1261,1240,1271,1271,1288,1271,1240,1271,1217,1240,1271,1288,1261,1271,1251,1271,1251,1251,1251,1280,1261,1280,1251,1229,1288,1229,1217,1217,1251,1251,1251,1280,1240,1251,1229,1261,1261,1229,1280,1229,1229,1261,1240,1240,1251,1229,1229,1204,1229,1261,1229,1229,1229,1229,1251,1217,1204,1251,1204,1229,1229,1240,1204,1240,1204,1204,1217,1217,1229,1217,1217,1157,1204,1204,1204,1189,1229,1217,1204,1229
1217,1217,1189,1204,1204,1189,1174,1204,1174,1137,1204,1204,1174,1204,1189,1217,1204,1174,1137,1204,1204,1137,1189,1189,1204,1189,1217,1137,1174,1137,1217,1204,1204,1174,1157,1157,1174,1189,1189,1217,1217,1204,1137,1229,1137,1229,1137,1137,1157,1204,1189,1189,1174,1189,1189,1157,1189,1157,1217,1204,1229,1174,1157,1240,1204,1229,1204,1189,1217,1204,1157,1174,1189,1204,1204,1204,1189,1217,1137,1204,1174,1174,1189,1137,1189,1229,1204,1204,1217,1229,1137,1174,1217,1204,1217,1189,1174,1204,1157,1229,1204,1137,1229,1157,1204,1204,1204,1204,1229,1204,1217,1189,1240,1204,1204,1217,1240,1251,1229,1240,1229,1251,1261,1240,1261,1280,1280,1229,1229,1240,1251,1251,1240,1251,1229,1229,1251,1229,1240,1240,1261,1251,1280,1271,1261,1217,1240,1229,1229,1271,1229,1251,1261,1240,1229,1251,1271,1240,1251,1217,1217,1229,1251,1217,1229,1229,1204,1229,1229,1229,1229,1217,1240,1251,1240,1204,1229,1204,1229,1217,1217,1217,1217,1251,1204,1229,1229,1204,1204,1204,1229,1217,1189,1189,1261,1204,1204,1189,1189,1204,1229
1189,1137,1137,1217,1189,1137,1174,1217,1204,1204,1204,1229,1189,1189,1174,1229,1174,1189,1204,1189,1204,1115,1204,1157,1189,1204,1204,1174,1189,1137,1229,1204,1217,1189,1189,1189,1174,1189,1189,1229,1189,1189,1204,1217,1157,1217,1229,1189,1204,1217,1189,1217,1189,1204,1189,1157,1137,1204,1217,1204,1174,1217,1189,1189,1157,1174,1204,1204,1229,1204,1204,1174,1189,1204,1229,1217,1157,1137,1189,1204,1204,1157,1157,1204,1217,1189,1204,1204,1229,1204,1137,1137,1137,1174,1204,1157,1189,1204,1137,1240,1217,1137,1229,1229,1204,1204,1204,1189,1229,1229,1217,1217,1217,1204,1229,1229,1240,1251,1229,1229,1251,1280,1288,1251,1261,1251,1288,1297,1251,1240,1240,1271,1240,1229,1229,1271,1240,1240,1204,1288,1271,1251,1288,1280,1271,1251,1251,1229,1229,1251,1288,1204,1271,1217,1261,1217,1240,1229,1251,1229,1240,1271,1229,1217,1251,1261,1229,1217,1229,1217,1217,1229,1229,1204,1217,1229,1204,1204,1217,1240,1240,1217,1251,1204,1217,1174,1174,1189,1204,1204,1204,1204,1204,1204,1204,1217,1217,1229,1174,1204,1204
