,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1183,1183,1183,1196,1183,1169,1169,1183,1196,1183,1183,1183,1208,1169,1183,1169,1196,1183,1183,1183,1169,1118,1169,1169,1169,1196,1183,1137,1208,1169,1208,1183,1196,1183,1137,1183,1183,1137,1183,1183,1183,1137,1169,1183,1118,1183,1183,1183,1183,1196,1169,1183,1183,1196,1196,1137,1169,1118,1219,1208,1137,1208,1183,1183,1183,1137,1183,1183,1183,1137,1169,1169,1208,1208,1196,1183,1137,1169,1183,1196,1183,1169,1137,1183,1137,1183,1169,1183,1183,1183,1118,1169,1183,1169,1196,1169,1208,1169,1137,1196,1219,1183,1169,1183,1183,1208,1183,1219,1196,1196,1208,1196,1183,1169,1196,1208,1183,1219,1183,1219,1208,1208,1229,1208,1183,1219,1208,1208,1208,1208,1196,1257,1219,1219,1248,1219,1208,1229,1208,1219,1208,1229,1219,1229,1229,1219,1219,1208,1208,1229,1229,1229,1219,1229,1183,1229,1239,1208,1248,1229,1183,1208,1208,1196,1208,1208,1196,1196,1208,1239,1208,1229,1196,1196,1196,1169,1208,1183,1183,1183,1196,1196,1183,1183,1196,1208,1183,1196,1208,1196,1196,1183,1169,1196,1196,1183,1154,1183,1137,1208,1183
1,1183,1154,1169,1137,1196,1097,1154,1196,1208,1183,1183,1219,1196,1154,1137,1169,1183,1169,1183,1183,1196,1097,1183,1196,1169,1183,1183,1169,1137,1196,1196,1169,1183,1196,1196,1137,1196,1154,1137,1183,1196,1183,1137,1169,1118,1183,1169,1183,1196,1208,1183,1183,1183,1137,1137,1183,1169,1183,1196,1169,1097,1169,1169,1183,1196,1137,1137,1183,1196,1137,1183,1196,1183,1183,1208,1169,1169,1183,1097,1183,1229,1169,1118,1183,1208,1183,1196,1183,1196,1183,1137,1169,1208,1169,1208,1208,1183,1169,1169,1183,1196,1097,1169,1219,1183,1208,1183,1196,1196,1183,1196,1196,1208,1183,1196,1219,1239,1196,1196,1229,1196,1248,1208,1196,1219,1219,1219,1196,1208,1208,1169,1208,1208,1208,1208,1219,1219,1219,1219,1229,1219,1208,1208,1229,1196,1229,1229,1219,1208,1229,1229,1196,1248,1219,1208,1208,1239,1229,1208,1229,1208,1183,1208,1208,1208,1196,1196,1183,1239,1208,1229,1208,1239,1229,1219,1183,1183,1196,1208,1169,1183,1183,1196,1183,1208,1183,1154,1169,1183,1183,1196,1183,1169,1183,1183,1183,1169,1196,1118,1169,1183
2,1183,1183,1137,1196,1183,1137,1208,1169,1183,1183,1183,1196,1169,1169,1169,1183,1196,1183,1183,1196,1219,1118,1169,1208,1169,1183,1183,1169,1137,1137,1219,1196,1208,1137,1183,1183,1183,1137,1169,1169,1183,1169,1137,1196,1137,1196,1183,1137,1154,1196,1196,1183,1183,1169,1169,1137,1183,1219,1196,1196,1183,1196,1196,1196,1183,1196,1137,1183,1118,1183,1208,1208,1208,1196,1208,1183,1169,1154,1169,1183,1208,1183,1196,1183,1208,1208,1169,1196,1208,1196,1169,1169,1196,1196,1196,1196,1196,1196,1196,1208,1196,1118,1183,1183,1196,1169,1208,1196,1219,1196,1183,1219,1219,1183,1208,1219,1229,1196,1196,1248,1183,1219,1208,1219,1219,1219,1219,1196,1219,1183,1219,1208,1219,1219,1239,1257,1239,1248,1239,1265,1248,1208,1229,1229,1208,1248,1208,1183,1229,1257,1239,1229,1239,1219,1229,1248,1239,1229,1229,1248,1208,1183,1208,1229,1229,1219,1229,1208,1208,1248,1239,1248,1229,1196,1208,1196,1219,1183,1208,1196,1196,1196,1208,1137,1219,1183,1169,1208,1196,1208,1229,1183,1183,1169,1208,1183,1169,1208,1169,1183,1169
3,1196,1183,1169,1169,1169,1137,1183,1196,1137,1169,1183,1196,1154,1169,1154,1183,1183,1137,1183,1183,1183,1137,1137,1183,1196,1137,1196,1118,1118,1169,1208,1183,1196,1196,1118,1208,1154,1154,1137,1183,1183,1183,1169,1208,1169,1196,1118,1196,1169,1183,1183,1183,1183,1169,1208,1169,1137,1137,1183,1118,1118,1169,1183,1196,1169,1169,1196,1169,1169,1137,1183,1183,1169,1196,1196,1169,1183,1169,1183,1169,1183,1183,1137,1169,1183,1196,1183,1208,1208,1196,1118,1154,1208,1196,1196,1183,1196,1196,1137,1208,1183,1183,1219,1219,1183,1208,1196,1196,1229,1196,1219,1208,1208,1196,1183,1196,1183,1208,1208,1239,1208,1219,1208,1196,1229,1229,1248,1196,1208,1196,1183,1248,1248,1219,1239,1265,1219,1239,1239,1239,1229,1208,1219,1248,1239,1196,1208,1196,1219,1229,1219,1208,1208,1248,1219,1248,1273,1229,1248,1229,1219,1208,1196,1208,1219,1219,1196,1239,1208,1208,1208,1239,1248,1219,1196,1196,1183,1183,1219,1183,1183,1183,1219,1183,1208,1183,1219,1208,1196,1183,1183,1137,1183,1183,1183,1196,1183,1183,1169,1183,1196
4,1169,1183,1183,1137,1183,1118,1118,1169,1183,1183,1169,1169,1183,1169,1169,1183,1183,1169,1137,1183,1169,1118,1137,1137,1196,1169,1183,1169,1137,1196,1183,1169,1208,1169,1183,1169,1118,1169,1183,1183,1183,1169,1154,1169,1169,1183,1118,1208,1118,1196,1196,1169,1183,1169,1169,1169,1137,1169,1169,1183,1169,1183,1154,1196,1137,1169,1169,1183,1154,1137,1183,1208,1169,1196,1196,1118,1169,1169,1169,1154,1196,1154,1118,1183,1183,1183,1196,1183,1196,1196,1169,1097,1219,1208,1196,1137,1183,1208,1183,1219,1196,1137,1183,1208,1169,1208,1183,1196,1219,1169,1196,1196,1219,1183,1196,1208,1229,1208,1169,1208,1208,1229,1208,1208,1196,1239,1208,1183,1239,1183,1169,1229,1208,1208,1229,1229,1257,1248,1196,1257,1229,1229,1248,1248,1208,1248,1196,1196,1196,1248,1196,1183,1196,1208,1229,1219,1248,1248,1257,1248,1183,1196,1229,1239,1208,1229,1208,1196,1219,1219,1196,1219,1183,1196,1208,1196,1196,1183,1229,1183,1183,1183,1208,1219,1208,1183,1183,1169,1183,1196,1183,1183,1183,1137,1169,1183,1169,1183,1169,1183,1265
5,1169,1169,1137,1183,1183,1137,1154,1196,1169,1208,1183,1183,1183,1169,1183,1183,1154,1196,1169,1183,1183,1118,1137,1169,1183,1169,1169,1137,1137,1137,1208,1208,1183,1169,1137,1137,1154,1169,1183,1183,1169,1196,1118,1183,1183,1183,1137,1183,1137,1183,1196,1183,1183,1137,1183,1169,1169,1183,1196,1137,1118,1154,1169,1196,1183,1196,1169,1169,1169,1196,1183,1229,1169,1183,1208,1183,1137,1137,1118,1154,1169,1137,1183,1183,1196,1229,1183,1196,1208,1169,1169,1208,1208,1137,1196,1183,1183,1169,1183,1219,1219,1118,1208,1196,1183,1208,1183,1219,1219,1183,1196,1208,1208,1183,1208,1208,1208,1257,1196,1248,1208,1229,1196,1229,1219,1239,1229,1219,1239,1208,1265,1239,1219,1219,1219,1257,1265,1208,1229,1248,1248,1229,1208,1248,1248,1229,1208,1208,1208,1239,1208,1196,1208,1196,1273,1257,1265,1239,1257,1265,1229,1196,1196,1229,1248,1229,1208,1208,1219,1229,1196,1208,1196,1219,1196,1169,1183,1183,1196,1196,1208,1196,1183,1196,1183,1183,1169,1183,1183,1196,1183,1183,1183,1137,1196,1183,1196,1196,1169,1169,1169
6,1183,1169,1169,1169,1169,1137,1169,1196,1183,1196,1183,1196,1137,1196,1183,1208,1196,1183,1183,1196,1183,1137,1169,1183,1154,1169,1169,1137,1183,1169,1196,1183,1208,1196,1183,1183,1154,1137,1169,1208,1183,1183,1137,1196,1169,1183,1183,1137,1196,1196,1183,1196,1183,1183,1183,1196,1183,1183,1183,1219,1183,1196,1169,1183,1183,1169,1183,1183,1183,1183,1183,1196,1208,1183,1219,1196,1137,1183,1118,1169,1183,1169,1137,1208,1196,1229,1183,1229,1219,1183,1169,1196,1196,1183,1208,1229,1183,1196,1208,1229,1183,1169,1208,1219,1196,1219,1219,1229,1219,1196,1229,1196,1229,1196,1229,1229,1229,1248,1208,1257,1229,1273,1257,1248,1219,1219,1239,1208,1208,1219,1219,1239,1239,1196,1257,1248,1273,1248,1281,1248,1265,1239,1248,1248,1219,1239,1229,1219,1208,1239,1239,1219,1183,1196,1219,1229,1248,1229,1239,1219,1208,1229,1196,1248,1219,1219,1208,1208,1183,1229,1208,1229,1219,1208,1219,1183,1229,1137,1196,1229,1208,1208,1208,1183,1208,1183,1196,1169,1208,1208,1208,1183,1183,1183,1208,1183,1196,1169,1137,1183,1183
7,1183,1183,1183,1137,1137,1118,1169,1137,1183,1183,1169,1183,1183,1183,1183,1196,1208,1183,1137,1208,1154,1137,1183,1183,1196,1183,1183,1118,1183,1137,1208,1183,1183,1183,1183,1183,1183,1169,1183,1183,1183,1196,1169,1169,1137,1183,1169,1169,1169,1208,1169,1208,1196,1196,1169,1137,1137,1208,1196,1196,1183,1183,1196,1219,1183,1196,1183,1196,1196,1169,1196,1183,1183,1169,1196,1183,1183,1118,1137,1183,1208,1183,1118,1196,1169,1196,1183,1196,1208,1219,1169,1183,1208,1219,1219,1196,1208,1183,1208,1248,1229,1183,1219,1229,1219,1229,1208,1219,1229,1196,1219,1219,1219,1208,1229,1229,1229,1229,1229,1219,1219,1239,1229,1248,1229,1229,1239,1239,1229,1229,1196,1265,1257,1239,1248,1248,1296,1265,1248,1257,1239,1265,1273,1257,1229,1273,1219,1196,1219,1208,1219,1239,1219,1208,1208,1196,1229,1239,1208,1229,1183,1219,1219,1208,1219,1229,1219,1208,1208,1229,1265,1219,1208,1229,1183,1208,1196,1219,1229,1208,1196,1208,1208,1196,1239,1196,1183,1208,1219,1229,1196,1183,1137,1196,1196,1183,1183,1183,1196,1183,1196
8,1183,1196,1183,1118,1183,1118,1196,1137,1169,1169,1196,1169,1169,1196,1169,1196,1208,1183,1169,1196,1208,1137,1183,1169,1183,1196,1196,1118,1118,1183,1219,1208,1196,1169,1137,1154,1196,1169,1183,1208,1208,1183,1137,1208,1169,1196,1169,1183,1169,1183,1169,1196,1169,1137,1196,1169,1183,1196,1208,1196,1183,1183,1196,1219,1183,1169,1169,1169,1196,1183,1183,1196,1183,1183,1196,1183,1137,1183,1137,1196,1183,1137,1169,1169,1183,1208,1208,1208,1219,1219,1183,1183,1196,1229,1229,1208,1208,1183,1208,1239,1239,1196,1229,1229,1229,1208,1208,1208,1248,1196,1229,1208,1239,1196,1229,1239,1219,1229,1219,1265,1219,1248,1257,1248,1257,1248,1248,1248,1219,1196,1208,1248,1248,1229,1265,1265,1257,1257,1281,1248,1289,1281,1257,1273,1239,1219,1239,1208,1248,1248,1239,1229,1239,1208,1183,1219,1248,1229,1248,1219,1196,1219,1229,1219,1229,1239,1196,1229,1219,1219,1229,1219,1229,1229,1219,1219,1208,1183,1208,1208,1208,1196,1229,1219,1208,1196,1196,1229,1196,1183,1219,1196,1183,1183,1229,1169,1183,1208,1118,1196,1196
9,1169,1118,1183,1183,1169,1118,1154,1196,1196,1183,1183,1208,1118,1169,1183,1219,1196,1183,1208,1196,1169,1169,1183,1196,1183,1183,1196,1118,1137,1169,1219,1219,1196,1183,1137,1196,1183,1183,1169,1208,1196,1169,1196,1183,1196,1196,1196,1183,1169,1208,1169,1183,1183,1183,1169,1183,1169,1196,1183,1196,1118,1196,1208,1169,1196,1196,1169,1196,1196,1183,1208,1208,1169,1219,1183,1196,1169,1154,1169,1196,1183,1137,1137,1196,1219,1208,1208,1183,1208,1208,1208,1183,1229,1196,1196,1196,1219,1219,1219,1248,1229,1208,1257,1257,1229,1219,1219,1208,1229,1239,1239,1239,1208,1208,1229,1239,1239,1219,1208,1229,1248,1265,1239,1229,1239,1248,1248,1239,1229,1265,1229,1257,1265,1248,1219,1265,1229,1273,1257,1281,1309,1248,1273,1281,1257,1273,1229,1219,1229,1229,1229,1196,1229,1196,1208,1208,1229,1229,1229,1229,1229,1229,1239,1229,1248,1248,1208,1208,1208,1219,1208,1196,1229,1196,1239,1196,1183,1183,1219,1208,1196,1196,1239,1196,1208,1183,1183,1183,1183,1208,1219,1196,1183,1196,1196,1196,1183,1208,1137,1183,1219
